name,label
../test/gnasher/00000029.jpg,gnasher
../test/gnasher/00000002.jpg,gnasher
../test/gnasher/00000046.jpg,gnasher
../test/walter/00000013.jpg,walter
../test/walter/00000012.jpg,walter
../test/walter/00000016.jpg,walter
../test/walter/00000011.jpg,walter
../test/walter/00000018.jpg,walter
../test/walter/00000006.jpg,walter
../test/billy-whizz/00000013.jpg,billy-whizz
../test/billy-whizz/00000000.jpg,billy-whizz
../test/billy-whizz/00000014.jpg,billy-whizz
../test/billy-whizz/00000001.jpg,billy-whizz
../test/billy-whizz/00000012.jpg,billy-whizz
../test/billy-whizz/00000019.jpg,billy-whizz
../test/billy-whizz/00000015.jpg,billy-whizz
../test/billy-whizz/00000020.jpg,billy-whizz
../test/billy-whizz/00000057.jpg,billy-whizz
../test/billy-whizz/00000005.jpg,billy-whizz
../test/billy-whizz/00000029.jpg,billy-whizz
../test/plug/00000027a.jpg,plug
../test/plug/00000000.jpg,plug
../test/plug/00000003.jpg,plug
../test/plug/00000036.jpg,plug
../test/plug/00000011.jpg,plug
../test/plug/00000006.jpg,plug
../test/plug/00000027.jpg,plug
../test/plug/00000009.jpg,plug
../test/plug/00000004.jpg,plug
../test/plug/00000046.jpg,plug
../test/plug/00000007.jpg,plug
banana-man/00000037.jpg,banana-man
banana-man/00000000.jpg,banana-man
banana-man/00000049.jpg,banana-man
banana-man/00000038.jpg,banana-man
banana-man/00000048.jpg,banana-man
banana-man/00000016.jpg,banana-man
banana-man/00000025.jpg,banana-man
banana-man/00000015.jpg,banana-man
banana-man/00000020.jpg,banana-man
banana-man/00000010.jpg,banana-man
banana-man/00000047.jpg,banana-man
banana-man/00000017.jpg,banana-man
banana-man/00000022.jpg,banana-man
banana-man/00000004.jpg,banana-man
banana-man/00000002.jpg,banana-man
banana-man/00000042.jpg,banana-man
banana-man/00000008.jpg,banana-man
banana-man/00000039.jpg,banana-man
minnie/00000000.jpg,minnie
minnie/00000003.jpg,minnie
minnie/00000001.jpg,minnie
minnie/00000033a.jpg,minnie
minnie/00000023.jpg,minnie
minnie/00000015.jpg,minnie
minnie/00000010.jpg,minnie
minnie/00000044.jpg,minnie
minnie/00000057.jpg,minnie
minnie/00000026.jpg,minnie
minnie/00000045.jpg,minnie
minnie/00000040.jpg,minnie
minnie/00000004.jpg,minnie
minnie/00000032.jpg,minnie
danny/00000000.jpg,danny
danny/00000036.jpg,danny
danny/00000006.jpg,danny
danny/00000041.jpg,danny
danny/00000002.jpg,danny
wilfred/00000000.jpg,wilfred
wilfred/00000003.jpg,wilfred
wilfred/00000001.jpg,wilfred
wilfred/00000011.jpg,wilfred
fatty/00000001.jpg,fatty
fatty/00000010.jpg,fatty
fatty/00000004.jpg,fatty
fatty/00000007.jpg,fatty
dennis/00000037.jpg,dennis
dennis/00000000.jpg,dennis
dennis/00000012.jpg,dennis
dennis/00000016.jpg,dennis
dennis/00000018.jpg,dennis
dennis/00000034.jpg,dennis
dennis/00000006.jpg,dennis
dennis/00000032.jpg,dennis
dennis/00000042.jpg,dennis
dennis/00000008.jpg,dennis
dennis/00000007.jpg,dennis
roger-the-doger/00000013.jpg,roger-the-doger
roger-the-doger/00000000.jpg,roger-the-doger
roger-the-doger/00000014.jpg,roger-the-doger
roger-the-doger/00000025.jpg,roger-the-doger
roger-the-doger/00000010.jpg,roger-the-doger
roger-the-doger/00000018.jpg,roger-the-doger
roger-the-doger/00000004.jpg,roger-the-doger
roger-the-doger/00000032.jpg,roger-the-doger
gnasher/00000013.jpg,gnasher
gnasher/00000003.jpg,gnasher
gnasher/00000001.jpg,gnasher
gnasher/00000038.jpg,gnasher
gnasher/00000047.jpg,gnasher
gnasher/00000030.jpg,gnasher
gnasher/00000070.jpg,gnasher
gnasher/00000029.jpg,gnasher
gnasher/00000002.jpg,gnasher
gnasher/00000046.jpg,gnasher
walter/00000012.jpg,walter
walter/00000016.jpg,walter
walter/00000011.jpg,walter
walter/00000018.jpg,walter
billy-whizz/00000013.jpg,billy-whizz
billy-whizz/00000000.jpg,billy-whizz
billy-whizz/00000014.jpg,billy-whizz
billy-whizz/00000001.jpg,billy-whizz
billy-whizz/00000012.jpg,billy-whizz
billy-whizz/00000019.jpg,billy-whizz
billy-whizz/00000015.jpg,billy-whizz
billy-whizz/00000057.jpg,billy-whizz
billy-whizz/00000005.jpg,billy-whizz
plug/00000027a.jpg,plug
plug/00000000.jpg,plug
plug/00000036.jpg,plug
plug/00000011.jpg,plug
plug/00000018.jpg,plug
plug/00000006.jpg,plug
plug/00000027.jpg,plug
plug/00000009.jpg,plug
plug/00000004.jpg,plug
plug/00000046.jpg,plug
plug/00000007.jpg,plug
