name,label
test/billy-whizz/00000012.jpg,billy-whizz
test/billy-whizz/00000019.jpg,billy-whizz
test/billy-whizz/00000020.jpg,billy-whizz
test/billy-whizz/00000057.jpg,billy-whizz
test/billy-whizz/00000029.jpg,billy-whizz
test/plug/00000027a.jpg,plug
test/plug/00000000.jpg,plug
test/plug/00000003.jpg,plug
test/plug/00000001.jpg,plug
test/plug/00000036.jpg,plug
test/plug/00000011.jpg,plug
test/plug/00000018.jpg,plug
test/plug/00000006.jpg,plug
test/plug/00000027.jpg,plug
test/plug/00000004.jpg,plug
test/plug/00000046.jpg,plug
test/plug/00000007.jpg,plug
train/banana-man/00000037.jpg,banana-man
train/banana-man/00000000.jpg,banana-man
train/banana-man/00000049.jpg,banana-man
train/banana-man/00000038.jpg,banana-man
train/banana-man/00000048.jpg,banana-man
train/banana-man/00000025.jpg,banana-man
train/banana-man/00000015.jpg,banana-man
train/banana-man/00000020.jpg,banana-man
train/banana-man/00000010.jpg,banana-man
train/banana-man/00000047.jpg,banana-man
train/banana-man/00000017.jpg,banana-man
train/banana-man/00000022.jpg,banana-man
train/banana-man/00000018.jpg,banana-man
train/banana-man/00000040.jpg,banana-man
train/banana-man/00000004.jpg,banana-man
train/banana-man/00000002.jpg,banana-man
train/banana-man/00000008.jpg,banana-man
train/banana-man/00000039.jpg,banana-man
train/minnie/00000000.jpg,minnie
train/minnie/00000003.jpg,minnie
train/minnie/00000001.jpg,minnie
train/minnie/00000053.jpg,minnie
train/minnie/00000023.jpg,minnie
train/minnie/00000015.jpg,minnie
train/minnie/00000010.jpg,minnie
train/minnie/00000057.jpg,minnie
train/minnie/00000005.jpg,minnie
train/minnie/00000045.jpg,minnie
train/minnie/00000040.jpg,minnie
train/minnie/00000004.jpg,minnie
train/minnie/00000064a.jpg,minnie
train/minnie/00000064.jpg,minnie
train/minnie/00000032.jpg,minnie
train/minnie/00000008.jpg,minnie
train/minnie/00000063.jpg,minnie
train/danny/00000000.jpg,danny
train/danny/00000003.jpg,danny
train/danny/00000036.jpg,danny
train/danny/00000006.jpg,danny
train/danny/00000041.jpg,danny
train/danny/00000002.jpg,danny
train/wilfred/00000000.jpg,wilfred
train/wilfred/00000003.jpg,wilfred
train/wilfred/00000001.jpg,wilfred
train/wilfred/00000011.jpg,wilfred
train/fatty/00000000.jpg,fatty
train/fatty/00000011.jpg,fatty
train/fatty/00000010.jpg,fatty
train/fatty/00000004.jpg,fatty
train/fatty/00000039.jpg,fatty
train/fatty/00000007.jpg,fatty
train/dennis/00000037.jpg,dennis
train/dennis/00000000.jpg,dennis
train/dennis/00000033.jpg,dennis
train/dennis/00000012.jpg,dennis
train/dennis/00000016.jpg,dennis
train/dennis/00000034.jpg,dennis
train/dennis/00000006.jpg,dennis
train/dennis/00000005.jpg,dennis
train/dennis/00000032.jpg,dennis
train/dennis/00000042.jpg,dennis
train/dennis/00000008.jpg,dennis
train/dennis/00000063.jpg,dennis
train/dennis/00000007.jpg,dennis
train/roger-the-doger/00000000.jpg,roger-the-doger
train/roger-the-doger/00000014.jpg,roger-the-doger
train/roger-the-doger/00000024.jpg,roger-the-doger
train/roger-the-doger/00000025.jpg,roger-the-doger
train/roger-the-doger/00000020.jpg,roger-the-doger
train/roger-the-doger/00000010.jpg,roger-the-doger
train/roger-the-doger/00000018.jpg,roger-the-doger
train/roger-the-doger/00000004.jpg,roger-the-doger
train/roger-the-doger/00000032.jpg,roger-the-doger
train/gnasher/00000003.jpg,gnasher
train/gnasher/00000001.jpg,gnasher
train/gnasher/00000038.jpg,gnasher
train/gnasher/00000078.jpg,gnasher
train/gnasher/00000020.jpg,gnasher
train/gnasher/00000011.jpg,gnasher
train/gnasher/00000022.jpg,gnasher
train/gnasher/00000070.jpg,gnasher
train/gnasher/00000029.jpg,gnasher
train/gnasher/00000046.jpg,gnasher
train/walter/00000013.jpg,walter
train/walter/00000016.jpg,walter
train/walter/00000011.jpg,walter
train/walter/00000006.jpg,walter
train/billy-whizz/00000013.jpg,billy-whizz
train/billy-whizz/00000000.jpg,billy-whizz
train/billy-whizz/00000014.jpg,billy-whizz
train/billy-whizz/00000001.jpg,billy-whizz
train/billy-whizz/00000019.jpg,billy-whizz
train/billy-whizz/00000015.jpg,billy-whizz
train/billy-whizz/00000020.jpg,billy-whizz
train/billy-whizz/00000057.jpg,billy-whizz
train/billy-whizz/00000005.jpg,billy-whizz
train/billy-whizz/00000029.jpg,billy-whizz
train/plug/00000027a.jpg,plug
train/plug/00000003.jpg,plug
train/plug/00000001.jpg,plug
train/plug/00000011.jpg,plug
train/plug/00000018.jpg,plug
train/plug/00000006.jpg,plug
train/plug/00000009.jpg,plug
train/plug/00000004.jpg,plug
train/plug/00000046.jpg,plug
train/plug/00000007.jpg,plug
